study,stim,target_user,qlabel,targ_agg,s2m,targ_agg2
1,profile,66,agr,3.2,0,3.2
1,profile,66,arrogant,3,0,3
1,profile,66,assertive,3.2,0,3.2
1,profile,66,attractive,3,0,3
1,profile,66,centerattn,3,0,3
1,profile,66,cold,2.6,0,2.6
1,profile,66,cold_r,3.4,0,3.4
1,profile,66,con,2.55,0,2.55
1,profile,66,ext,3.55,0,3.55
1,profile,66,fewartint,2.9,0,2.9
1,profile,66,fewartint_r,3.1,0,3.1
1,profile,66,funny,3.3,0,3.3
1,profile,66,ilike,3,0,3
1,profile,66,impulsive,3.1,0,3.1
1,profile,66,intelligent,2.9,0,2.9
1,profile,66,lazy,3.5,0,3.5
1,profile,66,lazy_r,2.5,0,2.5
1,profile,66,nervous,2.8,0,2.8
1,profile,66,neu,3,0,3
1,profile,66,ope,3,0,3
1,profile,66,outgoing,3.7,0,3.7
1,profile,66,relaxed,2.8,0,2.8
1,profile,66,relaxed_r,3.2,0,3.2
1,profile,66,reserved,2.8,0,2.8
1,profile,66,reserved_r,3.2,0,3.2
1,profile,66,selfesteem,3.3,0,3.3
1,profile,66,ses,6,0,6
1,profile,66,thorough,2.6,0,2.6
1,profile,66,trusting,3.2,0,3.2
1,profile,66,trustworthy,3.2,0,3.2
1,profile,67,actimag,3.9,0,3.9
1,profile,67,age,18.5,0,18.5
1,profile,67,agr,3.7,0,3.7
1,profile,67,arrogant,3.3,0,3.3
1,profile,67,assertive,3.3,0,3.3
1,profile,67,attractive,2.6,0,2.6
1,profile,67,centerattn,3.6,0,3.6
1,profile,67,cold,2.5,0,2.5
1,profile,67,cold_r,3.5,0,3.5
1,profile,67,con,2.8,0,2.8
1,profile,67,ext,3.75,0,3.75
1,profile,67,fewartint,2.8,0,2.8
1,profile,67,fewartint_r,3.2,0,3.2
1,profile,67,funny,3.3,0,3.3
1,profile,67,ilike,2.5,0,2.5
1,profile,67,impulsive,3.4,0,3.4
1,profile,67,intelligent,2.9,0,2.9
1,profile,67,lazy,3.2,0,3.2
1,profile,67,lazy_r,2.8,0,2.8
1,profile,67,nervous,2.6,0,2.6
1,profile,67,neu,2.8,0,2.8
1,profile,67,ope,3.55,0,3.55
1,profile,67,outgoing,4,0,4
1,profile,67,relaxed,3,0,3
1,profile,67,relaxed_r,3,0,3
1,profile,67,reserved,2,0,2
1,profile,67,reserved_r,4,0,4
1,profile,67,selfesteem,4.2,0,4.2
1,profile,67,ses,4.7,0,4.7
1,profile,67,thorough,2.8,0,2.8
1,profile,67,trusting,3.4,0,3.4
1,profile,67,trustworthy,3,0,3
1,profile,68,actimag,3.7,0,3.7
1,profile,68,age,29.3,0,29.3
1,profile,68,agr,3.3,0,3.3
1,profile,68,arrogant,2.9,0,2.9
1,profile,68,assertive,3.9,0,3.9
1,profile,68,attractive,2.9,0,2.9
1,profile,68,centerattn,3.1,0,3.1
1,profile,68,cold,3.4,0,3.4
1,profile,68,cold_r,2.6,0,2.6
1,profile,68,con,3.25,0,3.25
1,profile,68,ext,3.05,0,3.05
1,profile,68,fewartint,2.2,0,2.2
1,profile,68,fewartint_r,3.8,0,3.8
1,profile,68,funny,3.2,0,3.2
1,profile,68,ilike,2.8,0,2.8
1,profile,68,impulsive,3.3,0,3.3
1,profile,68,intelligent,3.5,0,3.5
1,profile,68,lazy,2.7,0,2.7
1,profile,68,lazy_r,3.3,0,3.3
1,profile,68,nervous,2.4,0,2.4
1,profile,68,neu,2.4,0,2.4
1,profile,68,ope,3.75,0,3.75
1,profile,68,outgoing,3.5,0,3.5
1,profile,68,relaxed,3.6,0,3.6
1,profile,68,relaxed_r,2.4,0,2.4
1,profile,68,reserved,2.4,0,2.4
1,profile,68,reserved_r,3.6,0,3.6
1,profile,68,selfesteem,4.1,0,4.1
1,profile,68,ses,5.3,0,5.3
1,profile,68,thorough,3.2,0,3.2
1,profile,68,trusting,3,0,3
1,profile,68,trustworthy,3.2,0,3.2
1,profile,69,actimag,3.4,0,3.4
1,profile,69,age,23.3,0,23.3
1,profile,69,agr,3.5,0,3.5
1,profile,69,arrogant,2.4,0,2.4
1,profile,69,assertive,3.3,0,3.3
1,profile,69,attractive,3.4,0,3.4
1,profile,69,centerattn,3,0,3
1,profile,69,cold,2.2,0,2.2
1,profile,69,cold_r,3.8,0,3.8
1,profile,69,con,3.4,0,3.4
1,profile,69,ext,3.85,0,3.85
1,profile,69,fewartint,2.8,0,2.8
1,profile,69,fewartint_r,3.2,0,3.2
1,profile,69,funny,3.7,0,3.7
1,profile,69,ilike,3.4,0,3.4
1,profile,69,impulsive,2.8,0,2.8
1,profile,69,intelligent,3.4,0,3.4
1,profile,69,lazy,2.6,0,2.6
1,profile,69,lazy_r,3.4,0,3.4
1,profile,69,nervous,2.7,0,2.7
1,profile,69,neu,2.65,0,2.65
1,profile,69,ope,3.3,0,3.3
1,profile,69,outgoing,3.9,0,3.9
1,profile,69,relaxed,3.4,0,3.4
1,profile,69,relaxed_r,2.6,0,2.6
1,profile,69,reserved,2.6,0,2.6
1,profile,69,reserved_r,3.4,0,3.4
1,profile,69,selfesteem,3.6,0,3.6
1,profile,69,ses,5.8,0,5.8
1,profile,69,thorough,3.4,0,3.4
1,profile,69,trusting,3.6,0,3.6
1,profile,69,trustworthy,3.7,0,3.7
1,profile,70,actimag,3.8,0,3.8
1,profile,70,age,23.1,0,23.1
1,profile,70,agr,3.85,0,3.85
1,profile,70,arrogant,2.7,0,2.7
1,profile,70,assertive,3.6,0,3.6
1,profile,70,attractive,4.3,0,4.3
1,profile,70,centerattn,4.1,0,4.1
1,profile,70,cold,2.1,0,2.1
1,profile,70,cold_r,3.9,0,3.9
1,profile,70,con,3.75,0,3.75
1,profile,70,ext,4.3,0,4.3
1,profile,70,fewartint,2.6,0,2.6
1,profile,70,fewartint_r,3.4,0,3.4
1,profile,70,funny,3.4,0,3.4
1,profile,70,ilike,3.5,0,3.5
1,profile,70,impulsive,3.3,0,3.3
1,profile,70,intelligent,3.2,0,3.2
1,profile,70,lazy,1.9,0,1.9
1,profile,70,lazy_r,4.1,0,4.1
1,profile,70,nervous,2.1,0,2.1
1,profile,70,neu,2.15,0,2.15
1,profile,70,ope,3.6,0,3.6
1,profile,70,outgoing,4.7,0,4.7
1,profile,70,relaxed,3.8,0,3.8
1,profile,70,relaxed_r,2.2,0,2.2
1,profile,70,reserved,1.8,0,1.8
1,profile,70,reserved_r,4.2,0,4.2
1,profile,70,selfesteem,4.7,0,4.7
1,profile,70,ses,5.4,0,5.4
1,profile,70,thorough,3.4,0,3.4
1,profile,70,trusting,3.5,0,3.5
1,profile,70,trustworthy,3.6,0,3.6
1,profile,71,actimag,4.1,0,4.1
1,profile,71,age,32.333333333333336,0,32.333333333333336
1,profile,71,agr,3.05,0,3.05
1,profile,71,arrogant,2.1,0,2.1
1,profile,71,assertive,3.1,0,3.1
1,profile,71,attractive,2.8,0,2.8
1,profile,71,centerattn,2.9,0,2.9
1,profile,71,cold,3,0,3
1,profile,71,cold_r,3,0,3
1,profile,71,con,4.25,0,4.25
1,profile,71,ext,3.15,0,3.15
1,profile,71,fewartint,2.3,0,2.3
1,profile,71,fewartint_r,3.7,0,3.7
1,profile,71,funny,2.7,0,2.7
1,profile,71,ilike,3.4,0,3.4
1,profile,71,impulsive,2.4,0,2.4
1,profile,71,intelligent,4.4,0,4.4
1,profile,71,lazy,1.8,0,1.8
1,profile,71,lazy_r,4.2,0,4.2
1,profile,71,nervous,2.9,0,2.9
1,profile,71,neu,2.9,0,2.9
1,profile,71,ope,3.9,0,3.9
1,profile,71,outgoing,3.3,0,3.3
1,profile,71,relaxed,3.1,0,3.1
1,profile,71,relaxed_r,2.9,0,2.9
1,profile,71,reserved,3.6,0,3.6
1,profile,71,reserved_r,2.4,0,2.4
1,profile,71,selfesteem,3.2,0,3.2
1,profile,71,ses,6,0,6
1,profile,71,thorough,4.3,0,4.3
1,profile,71,trusting,3.7,0,3.7
1,profile,71,trustworthy,3.6,0,3.6
1,profile,72,actimag,2.8181818181818183,0,2.8181818181818183
1,profile,72,age,21.181818181818183,0,21.181818181818183
1,profile,72,agr,3.1818181818181817,0,3.1818181818181817
1,profile,72,arrogant,2.909090909090909,0,2.909090909090909
1,profile,72,assertive,3,0,3
1,profile,72,attractive,2.5454545454545454,0,2.5454545454545454
1,profile,72,centerattn,3.1818181818181817,0,3.1818181818181817
1,profile,72,cold,2.5454545454545454,0,2.5454545454545454
1,profile,72,cold_r,3.4545454545454546,0,3.4545454545454546
1,profile,72,con,2.8636363636363638,0,2.8636363636363638
1,profile,72,ext,3.272727272727273,0,3.272727272727273
1,profile,72,fewartint,3.5454545454545454,0,3.5454545454545454
1,profile,72,fewartint_r,2.4545454545454546,0,2.4545454545454546
1,profile,72,funny,3,0,3
1,profile,72,ilike,2.727272727272727,0,2.727272727272727
1,profile,72,impulsive,3.090909090909091,0,3.090909090909091
1,profile,72,intelligent,2.909090909090909,0,2.909090909090909
1,profile,72,lazy,3.272727272727273,0,3.272727272727273
1,profile,72,lazy_r,2.727272727272727,0,2.727272727272727
1,profile,72,nervous,2.6363636363636362,0,2.6363636363636362
1,profile,72,neu,2.8181818181818183,0,2.8181818181818183
1,profile,72,ope,2.6363636363636362,0,2.6363636363636362
1,profile,72,outgoing,3.090909090909091,0,3.090909090909091
1,profile,72,relaxed,3,0,3
1,profile,72,relaxed_r,3,0,3
1,profile,72,reserved,2.727272727272727,0,2.727272727272727
1,profile,72,reserved_r,3.272727272727273,0,3.272727272727273
1,profile,72,selfesteem,2.4545454545454546,0,2.4545454545454546
1,profile,72,ses,3.727272727272727,0,3.727272727272727
1,profile,72,thorough,3,0,3
1,profile,72,trusting,3.090909090909091,0,3.090909090909091
1,profile,72,trustworthy,2.909090909090909,0,2.909090909090909
1,profile,73,actimag,3.1666666666666665,0,3.1666666666666665
1,profile,73,age,24.5,0,24.5
1,profile,73,agr,3.2083333333333335,0,3.2083333333333335
1,profile,73,arrogant,4.166666666666667,0,4.166666666666667
1,profile,73,assertive,4.416666666666667,0,4.416666666666667
1,profile,73,attractive,2.6666666666666665,0,2.6666666666666665
1,profile,73,centerattn,4.333333333333333,0,4.333333333333333
1,profile,73,cold,4.1,0,4.1
1,profile,73,cold_r,1.9,0,1.9
1,profile,73,con,3.0416666666666665,0,3.0416666666666665
1,profile,73,ext,3,0,3
1,profile,73,fewartint,2.9166666666666665,0,2.9166666666666665
1,profile,73,fewartint_r,3.0833333333333335,0,3.0833333333333335
1,profile,73,funny,3,0,3
1,profile,73,ilike,2.1666666666666665,0,2.1666666666666665
1,profile,73,impulsive,3.8333333333333335,0,3.8333333333333335
1,profile,73,intelligent,2.8333333333333335,0,2.8333333333333335
1,profile,73,lazy,2.75,0,2.75
1,profile,73,lazy_r,3.25,0,3.25
1,profile,73,nervous,2.1666666666666665,0,2.1666666666666665
1,profile,73,neu,3.0833333333333335,0,3.0833333333333335
1,profile,73,ope,3.125,0,3.125
1,profile,73,outgoing,4.166666666666667,0,4.166666666666667
1,profile,73,relaxed,2,0,2
1,profile,73,relaxed_r,4,0,4
1,profile,73,reserved,1.4166666666666667,0,1.4166666666666667
1,profile,73,reserved_r,4.583333333333333,0,4.583333333333333
1,profile,73,selfesteem,3.6666666666666665,0,3.6666666666666665
1,profile,73,ses,4.583333333333333,0,4.583333333333333
1,profile,73,thorough,2.8333333333333335,0,2.8333333333333335
1,profile,73,trusting,1.8333333333333333,0,1.8333333333333333
1,profile,73,trustworthy,2.4166666666666665,0,2.4166666666666665
1,profile,74,actimag,2.9166666666666665,0,2.9166666666666665
1,profile,74,age,21.416666666666668,0,21.416666666666668
1,profile,74,agr,3.4583333333333335,0,3.4583333333333335
1,profile,74,arrogant,2.5454545454545454,0,2.5454545454545454
1,profile,74,assertive,2.9166666666666665,0,2.9166666666666665
1,profile,74,attractive,2.75,0,2.75
1,profile,74,centerattn,2.75,0,2.75
1,profile,74,cold,2.25,0,2.25
1,profile,74,cold_r,3.75,0,3.75
1,profile,74,con,2.8333333333333335,0,2.8333333333333335
1,profile,74,ext,3.7083333333333335,0,3.7083333333333335
1,profile,74,fewartint,2.8333333333333335,0,2.8333333333333335
1,profile,74,fewartint_r,3.1666666666666665,0,3.1666666666666665
1,profile,74,funny,3.5,0,3.5
1,profile,74,ilike,3.3333333333333335,0,3.3333333333333335
1,profile,74,impulsive,2.8333333333333335,0,2.8333333333333335
1,profile,74,intelligent,3.3333333333333335,0,3.3333333333333335
1,profile,74,lazy,3.4166666666666665,0,3.4166666666666665
1,profile,74,lazy_r,2.5833333333333335,0,2.5833333333333335
1,profile,74,nervous,2.75,0,2.75
1,profile,74,neu,2.5833333333333335,0,2.5833333333333335
1,profile,74,ope,3.0416666666666665,0,3.0416666666666665
1,profile,74,outgoing,3.6666666666666665,0,3.6666666666666665
1,profile,74,relaxed,3.5833333333333335,0,3.5833333333333335
1,profile,74,relaxed_r,2.4166666666666665,0,2.4166666666666665
1,profile,74,reserved,2.5833333333333335,0,2.5833333333333335
1,profile,74,reserved_r,3.4166666666666665,0,3.4166666666666665
1,profile,74,selfesteem,3.3333333333333335,0,3.3333333333333335
1,profile,74,ses,5.166666666666667,0,5.166666666666667
1,profile,74,thorough,3.0833333333333335,0,3.0833333333333335
1,profile,74,trusting,3.5,0,3.5
1,profile,74,trustworthy,3.25,0,3.25
1,profile,75,actimag,4.666666666666667,0,4.666666666666667
1,profile,75,age,33.416666666666664,0,33.416666666666664
1,profile,75,agr,3.3181818181818183,0,3.3181818181818183
1,profile,75,arrogant,2.6666666666666665,0,2.6666666666666665
1,profile,75,assertive,3.4166666666666665,0,3.4166666666666665
1,profile,75,attractive,3.1666666666666665,0,3.1666666666666665
1,profile,75,centerattn,2.9166666666666665,0,2.9166666666666665
1,profile,75,cold,2.75,0,2.75
1,profile,75,cold_r,3.25,0,3.25
1,profile,75,con,4,0,4
1,profile,75,ext,3.3333333333333335,0,3.3333333333333335
1,profile,75,fewartint,1.6666666666666667,0,1.6666666666666667
1,profile,75,fewartint_r,4.333333333333333,0,4.333333333333333
1,profile,75,funny,3.25,0,3.25
1,profile,75,ilike,3.4166666666666665,0,3.4166666666666665
1,profile,75,impulsive,2.4166666666666665,0,2.4166666666666665
1,profile,75,intelligent,4.333333333333333,0,4.333333333333333
1,profile,75,lazy,2.1666666666666665,0,2.1666666666666665
1,profile,75,lazy_r,3.8333333333333335,0,3.8333333333333335
1,profile,75,nervous,2.4166666666666665,0,2.4166666666666665
1,profile,75,neu,2.6363636363636362,0,2.6363636363636362
1,profile,75,ope,4.5,0,4.5
1,profile,75,outgoing,3.4166666666666665,0,3.4166666666666665
1,profile,75,relaxed,3.090909090909091,0,3.090909090909091
1,profile,75,relaxed_r,2.909090909090909,0,2.909090909090909
1,profile,75,reserved,2.75,0,2.75
1,profile,75,reserved_r,3.25,0,3.25
1,profile,75,selfesteem,3.6666666666666665,0,3.6666666666666665
1,profile,75,ses,6.666666666666667,0,6.666666666666667
1,profile,75,thorough,4.166666666666667,0,4.166666666666667
1,profile,75,trusting,3.272727272727273,0,3.272727272727273
1,profile,75,trustworthy,3.5,0,3.5
1,profile,76,actimag,3.5,0,3.5
1,profile,76,age,25.818181818181817,0,25.818181818181817
1,profile,76,agr,3.125,0,3.125
1,profile,76,arrogant,3.9166666666666665,0,3.9166666666666665
1,profile,76,assertive,3.5833333333333335,0,3.5833333333333335
1,profile,76,attractive,3.5833333333333335,0,3.5833333333333335
1,profile,76,centerattn,4.083333333333333,0,4.083333333333333
1,profile,76,cold,3.4166666666666665,0,3.4166666666666665
1,profile,76,cold_r,2.5833333333333335,0,2.5833333333333335
1,profile,76,con,3,0,3
1,profile,76,ext,3.2083333333333335,0,3.2083333333333335
1,profile,76,fewartint,2.4166666666666665,0,2.4166666666666665
1,profile,76,fewartint_r,3.5833333333333335,0,3.5833333333333335
1,profile,76,funny,2.8333333333333335,0,2.8333333333333335
1,profile,76,ilike,2.5,0,2.5
1,profile,76,impulsive,3.5454545454545454,0,3.5454545454545454
1,profile,76,intelligent,3.0833333333333335,0,3.0833333333333335
1,profile,76,lazy,2.8333333333333335,0,2.8333333333333335
1,profile,76,lazy_r,3.1666666666666665,0,3.1666666666666665
1,profile,76,nervous,2.75,0,2.75
1,profile,76,neu,2.9583333333333335,0,2.9583333333333335
1,profile,76,ope,3.5416666666666665,0,3.5416666666666665
1,profile,76,outgoing,3.8333333333333335,0,3.8333333333333335
1,profile,76,relaxed,2.8333333333333335,0,2.8333333333333335
1,profile,76,relaxed_r,3.1666666666666665,0,3.1666666666666665
1,profile,76,reserved,2.1666666666666665,0,2.1666666666666665
1,profile,76,reserved_r,3.8333333333333335,0,3.8333333333333335
1,profile,76,selfesteem,3.8333333333333335,0,3.8333333333333335
1,profile,76,ses,5.833333333333333,0,5.833333333333333
1,profile,76,thorough,2.8333333333333335,0,2.8333333333333335
1,profile,76,trusting,2.4166666666666665,0,2.4166666666666665
1,profile,76,trustworthy,2.6666666666666665,0,2.6666666666666665
1,profile,77,actimag,3.7857142857142856,0,3.7857142857142856
1,profile,77,age,23.642857142857142,0,23.642857142857142
1,profile,77,agr,3.642857142857143,0,3.642857142857143
1,profile,77,arrogant,2.9285714285714284,0,2.9285714285714284
1,profile,77,assertive,3.4285714285714284,0,3.4285714285714284
1,profile,77,attractive,3.9285714285714284,0,3.9285714285714284
1,profile,77,centerattn,3.7142857142857144,0,3.7142857142857144
1,profile,77,cold,2.7857142857142856,0,2.7857142857142856
1,profile,77,cold_r,3.2142857142857144,0,3.2142857142857144
1,profile,77,con,3.0714285714285716,0,3.0714285714285716
1,profile,77,ext,3.8214285714285716,0,3.8214285714285716
1,profile,77,fewartint,2.7857142857142856,0,2.7857142857142856
1,profile,77,fewartint_r,3.2142857142857144,0,3.2142857142857144
1,profile,77,funny,3.2142857142857144,0,3.2142857142857144
1,profile,77,ilike,2.7857142857142856,0,2.7857142857142856
1,profile,77,impulsive,3.4285714285714284,0,3.4285714285714284
1,profile,77,intelligent,2.857142857142857,0,2.857142857142857
1,profile,77,lazy,2.4285714285714284,0,2.4285714285714284
1,profile,77,lazy_r,3.5714285714285716,0,3.5714285714285716
1,profile,77,nervous,3,0,3
1,profile,77,neu,3.107142857142857,0,3.107142857142857
1,profile,77,ope,3.5,0,3.5
1,profile,77,outgoing,4.428571428571429,0,4.428571428571429
1,profile,77,relaxed,2.7857142857142856,0,2.7857142857142856
1,profile,77,relaxed_r,3.2142857142857144,0,3.2142857142857144
1,profile,77,reserved,1.8571428571428572,0,1.8571428571428572
1,profile,77,reserved_r,4.142857142857143,0,4.142857142857143
1,profile,77,selfesteem,3.357142857142857,0,3.357142857142857
1,profile,77,ses,5.714285714285714,0,5.714285714285714
1,profile,77,thorough,2.5714285714285716,0,2.5714285714285716
1,profile,77,trusting,3.142857142857143,0,3.142857142857143
1,profile,77,trustworthy,3.2142857142857144,0,3.2142857142857144
1,profile,78,actimag,3.5714285714285716,0,3.5714285714285716
1,profile,78,age,18.5,0,18.5
1,profile,78,agr,3.642857142857143,0,3.642857142857143
1,profile,78,arrogant,2.9285714285714284,0,2.9285714285714284
1,profile,78,assertive,3.2857142857142856,0,3.2857142857142856
1,profile,78,attractive,3.857142857142857,0,3.857142857142857
1,profile,78,centerattn,4.071428571428571,0,4.071428571428571
1,profile,78,cold,2.2142857142857144,0,2.2142857142857144
1,profile,78,cold_r,3.7857142857142856,0,3.7857142857142856
1,profile,78,con,2.9642857142857144,0,2.9642857142857144
1,profile,78,ext,4,0,4
1,profile,78,fewartint,3.0714285714285716,0,3.0714285714285716
1,profile,78,fewartint_r,2.9285714285714284,0,2.9285714285714284
1,profile,78,funny,3.642857142857143,0,3.642857142857143
1,profile,78,ilike,2.7857142857142856,0,2.7857142857142856
1,profile,78,impulsive,3.5714285714285716,0,3.5714285714285716
1,profile,78,intelligent,3.2857142857142856,0,3.2857142857142856
1,profile,78,lazy,2.7142857142857144,0,2.7142857142857144
1,profile,78,lazy_r,3.2857142857142856,0,3.2857142857142856
1,profile,78,nervous,2.7142857142857144,0,2.7142857142857144
1,profile,78,neu,2.8214285714285716,0,2.8214285714285716
1,profile,78,ope,3.25,0,3.25
1,profile,78,outgoing,4.214285714285714,0,4.214285714285714
1,profile,78,relaxed,3.0714285714285716,0,3.0714285714285716
1,profile,78,relaxed_r,2.9285714285714284,0,2.9285714285714284
1,profile,78,reserved,2.0714285714285716,0,2.0714285714285716
1,profile,78,reserved_r,3.9285714285714284,0,3.9285714285714284
1,profile,78,selfesteem,3.642857142857143,0,3.642857142857143
1,profile,78,ses,5.714285714285714,0,5.714285714285714
1,profile,78,thorough,2.642857142857143,0,2.642857142857143
1,profile,78,trusting,3.357142857142857,0,3.357142857142857
1,profile,78,trustworthy,3.357142857142857,0,3.357142857142857
1,profile,79,actimag,3.5384615384615383,0,3.5384615384615383
1,profile,79,age,22.153846153846153,0,22.153846153846153
1,profile,79,agr,3.7916666666666665,0,3.7916666666666665
1,profile,79,arrogant,3.4615384615384617,0,3.4615384615384617
1,profile,79,assertive,3.4615384615384617,0,3.4615384615384617
1,profile,79,attractive,3.0833333333333335,0,3.0833333333333335
1,profile,79,centerattn,4.3076923076923075,0,4.3076923076923075
1,profile,79,cold,2.3076923076923075,0,2.3076923076923075
1,profile,79,cold_r,3.6923076923076925,0,3.6923076923076925
1,profile,79,con,3.269230769230769,0,3.269230769230769
1,profile,79,ext,4.076923076923077,0,4.076923076923077
1,profile,79,fewartint,2.3076923076923075,0,2.3076923076923075
1,profile,79,fewartint_r,3.6923076923076925,0,3.6923076923076925
1,profile,79,funny,3.3846153846153846,0,3.3846153846153846
1,profile,79,ilike,2.8461538461538463,0,2.8461538461538463
1,profile,79,impulsive,3.1538461538461537,0,3.1538461538461537
1,profile,79,intelligent,3.076923076923077,0,3.076923076923077
1,profile,79,lazy,2.230769230769231,0,2.230769230769231
1,profile,79,lazy_r,3.769230769230769,0,3.769230769230769
1,profile,79,nervous,2,0,2
